time,price,hour,day_of_week,month,is_weekend,hour_sin,hour_cos
2025-01-01 00:00:00,6.24,0,2,1,0,0.0,1.0
2025-01-01 00:15:00,6.24,0,2,1,0,0.0,1.0
2025-01-01 00:30:00,6.24,0,2,1,0,0.0,1.0
2025-01-01 00:45:00,6.24,0,2,1,0,0.0,1.0
2025-01-01 01:00:00,4.16,1,2,1,0,0.25881904510252074,0.9659258262890683
2025-01-01 01:15:00,4.16,1,2,1,0,0.25881904510252074,0.9659258262890683
2025-01-01 01:30:00,4.16,1,2,1,0,0.25881904510252074,0.9659258262890683
2025-01-01 01:45:00,4.16,1,2,1,0,0.25881904510252074,0.9659258262890683
2025-01-01 02:00:00,3.28,2,2,1,0,0.49999999999999994,0.8660254037844387
2025-01-01 02:15:00,3.28,2,2,1,0,0.49999999999999994,0.8660254037844387
2025-01-01 02:30:00,3.28,2,2,1,0,0.49999999999999994,0.8660254037844387
2025-01-01 02:45:00,3.28,2,2,1,0,0.49999999999999994,0.8660254037844387
2025-01-01 03:00:00,0.68,3,2,1,0,0.7071067811865476,0.7071067811865476
2025-01-01 03:15:00,0.68,3,2,1,0,0.7071067811865476,0.7071067811865476
2025-01-01 03:30:00,0.68,3,2,1,0,0.7071067811865476,0.7071067811865476
2025-01-01 03:45:00,0.68,3,2,1,0,0.7071067811865476,0.7071067811865476
2025-01-01 04:00:00,0.0,4,2,1,0,0.8660254037844386,0.5000000000000001
2025-01-01 04:15:00,0.0,4,2,1,0,0.8660254037844386,0.5000000000000001
2025-01-01 04:30:00,0.0,4,2,1,0,0.8660254037844386,0.5000000000000001
2025-01-01 04:45:00,0.0,4,2,1,0,0.8660254037844386,0.5000000000000001
2025-01-01 05:00:00,0.76,5,2,1,0,0.9659258262890683,0.25881904510252074
2025-01-01 05:15:00,0.76,5,2,1,0,0.9659258262890683,0.25881904510252074
2025-01-01 05:30:00,0.76,5,2,1,0,0.9659258262890683,0.25881904510252074
2025-01-01 05:45:00,0.76,5,2,1,0,0.9659258262890683,0.25881904510252074
2025-01-01 06:00:00,0.79,6,2,1,0,1.0,6.123233995736766e-17
2025-01-01 06:15:00,0.79,6,2,1,0,1.0,6.123233995736766e-17
2025-01-01 06:30:00,0.79,6,2,1,0,1.0,6.123233995736766e-17
2025-01-01 06:45:00,0.79,6,2,1,0,1.0,6.123233995736766e-17
2025-01-01 07:00:00,1.89,7,2,1,0,0.9659258262890683,-0.25881904510252085
2025-01-01 07:15:00,1.89,7,2,1,0,0.9659258262890683,-0.25881904510252085
2025-01-01 07:30:00,1.89,7,2,1,0,0.9659258262890683,-0.25881904510252085
2025-01-01 07:45:00,1.89,7,2,1,0,0.9659258262890683,-0.25881904510252085
2025-01-01 08:00:00,7.5,8,2,1,0,0.8660254037844387,-0.4999999999999998
2025-01-01 08:15:00,7.5,8,2,1,0,0.8660254037844387,-0.4999999999999998
2025-01-01 08:30:00,7.5,8,2,1,0,0.8660254037844387,-0.4999999999999998
2025-01-01 08:45:00,7.5,8,2,1,0,0.8660254037844387,-0.4999999999999998
2025-01-01 09:00:00,27.32,9,2,1,0,0.7071067811865476,-0.7071067811865475
2025-01-01 09:15:00,27.32,9,2,1,0,0.7071067811865476,-0.7071067811865475
2025-01-01 09:30:00,27.32,9,2,1,0,0.7071067811865476,-0.7071067811865475
2025-01-01 09:45:00,27.32,9,2,1,0,0.7071067811865476,-0.7071067811865475
2025-01-01 10:00:00,37.49,10,2,1,0,0.49999999999999994,-0.8660254037844387
2025-01-01 10:15:00,37.49,10,2,1,0,0.49999999999999994,-0.8660254037844387
2025-01-01 10:30:00,37.49,10,2,1,0,0.49999999999999994,-0.8660254037844387
2025-01-01 10:45:00,37.49,10,2,1,0,0.49999999999999994,-0.8660254037844387
2025-01-01 11:00:00,60.1,11,2,1,0,0.258819045102521,-0.9659258262890682
2025-01-01 11:15:00,60.1,11,2,1,0,0.258819045102521,-0.9659258262890682
2025-01-01 11:30:00,60.1,11,2,1,0,0.258819045102521,-0.9659258262890682
2025-01-01 11:45:00,60.1,11,2,1,0,0.258819045102521,-0.9659258262890682
2025-01-01 12:00:00,63.32,12,2,1,0,1.2246467991473532e-16,-1.0
2025-01-01 12:15:00,63.32,12,2,1,0,1.2246467991473532e-16,-1.0
2025-01-01 12:30:00,63.32,12,2,1,0,1.2246467991473532e-16,-1.0
2025-01-01 12:45:00,63.32,12,2,1,0,1.2246467991473532e-16,-1.0
2025-01-01 13:00:00,47.0,13,2,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-01 13:15:00,47.0,13,2,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-01 13:30:00,47.0,13,2,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-01 13:45:00,47.0,13,2,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-01 14:00:00,50.1,14,2,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-01 14:15:00,50.1,14,2,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-01 14:30:00,50.1,14,2,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-01 14:45:00,50.1,14,2,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-01 15:00:00,27.64,15,2,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-01 15:15:00,27.64,15,2,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-01 15:30:00,27.64,15,2,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-01 15:45:00,27.64,15,2,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-01 16:00:00,79.97,16,2,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-01 16:15:00,79.97,16,2,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-01 16:30:00,79.97,16,2,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-01 16:45:00,79.97,16,2,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-01 17:00:00,95.0,17,2,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-01 17:15:00,95.0,17,2,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-01 17:30:00,95.0,17,2,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-01 17:45:00,95.0,17,2,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-01 18:00:00,95.0,18,2,1,0,-1.0,-1.8369701987210297e-16
2025-01-01 18:15:00,95.0,18,2,1,0,-1.0,-1.8369701987210297e-16
2025-01-01 18:30:00,95.0,18,2,1,0,-1.0,-1.8369701987210297e-16
2025-01-01 18:45:00,95.0,18,2,1,0,-1.0,-1.8369701987210297e-16
2025-01-01 19:00:00,81.49,19,2,1,0,-0.9659258262890684,0.2588190451025203
2025-01-01 19:15:00,81.49,19,2,1,0,-0.9659258262890684,0.2588190451025203
2025-01-01 19:30:00,81.49,19,2,1,0,-0.9659258262890684,0.2588190451025203
2025-01-01 19:45:00,81.49,19,2,1,0,-0.9659258262890684,0.2588190451025203
2025-01-01 20:00:00,68.96,20,2,1,0,-0.8660254037844386,0.5000000000000001
2025-01-01 20:15:00,68.96,20,2,1,0,-0.8660254037844386,0.5000000000000001
2025-01-01 20:30:00,68.96,20,2,1,0,-0.8660254037844386,0.5000000000000001
2025-01-01 20:45:00,68.96,20,2,1,0,-0.8660254037844386,0.5000000000000001
2025-01-01 21:00:00,46.37,21,2,1,0,-0.7071067811865477,0.7071067811865474
2025-01-01 21:15:00,46.37,21,2,1,0,-0.7071067811865477,0.7071067811865474
2025-01-01 21:30:00,46.37,21,2,1,0,-0.7071067811865477,0.7071067811865474
2025-01-01 21:45:00,46.37,21,2,1,0,-0.7071067811865477,0.7071067811865474
2025-01-01 22:00:00,38.0,22,2,1,0,-0.5000000000000004,0.8660254037844384
2025-01-01 22:15:00,38.0,22,2,1,0,-0.5000000000000004,0.8660254037844384
2025-01-01 22:30:00,38.0,22,2,1,0,-0.5000000000000004,0.8660254037844384
2025-01-01 22:45:00,38.0,22,2,1,0,-0.5000000000000004,0.8660254037844384
2025-01-01 23:00:00,101.94,23,2,1,0,-0.2588190451025207,0.9659258262890683
2025-01-01 23:15:00,101.94,23,2,1,0,-0.2588190451025207,0.9659258262890683
2025-01-01 23:30:00,101.94,23,2,1,0,-0.2588190451025207,0.9659258262890683
2025-01-01 23:45:00,101.94,23,2,1,0,-0.2588190451025207,0.9659258262890683
2025-01-02 00:00:00,146.95,0,3,1,0,0.0,1.0
2025-01-02 00:15:00,146.95,0,3,1,0,0.0,1.0
2025-01-02 00:30:00,146.95,0,3,1,0,0.0,1.0
2025-01-02 00:45:00,146.95,0,3,1,0,0.0,1.0
2025-01-02 01:00:00,148.44,1,3,1,0,0.25881904510252074,0.9659258262890683
2025-01-02 01:15:00,148.44,1,3,1,0,0.25881904510252074,0.9659258262890683
2025-01-02 01:30:00,148.44,1,3,1,0,0.25881904510252074,0.9659258262890683
2025-01-02 01:45:00,148.44,1,3,1,0,0.25881904510252074,0.9659258262890683
2025-01-02 02:00:00,138.0,2,3,1,0,0.49999999999999994,0.8660254037844387
2025-01-02 02:15:00,138.0,2,3,1,0,0.49999999999999994,0.8660254037844387
2025-01-02 02:30:00,138.0,2,3,1,0,0.49999999999999994,0.8660254037844387
2025-01-02 02:45:00,138.0,2,3,1,0,0.49999999999999994,0.8660254037844387
2025-01-02 03:00:00,100.1,3,3,1,0,0.7071067811865476,0.7071067811865476
2025-01-02 03:15:00,100.1,3,3,1,0,0.7071067811865476,0.7071067811865476
2025-01-02 03:30:00,100.1,3,3,1,0,0.7071067811865476,0.7071067811865476
2025-01-02 03:45:00,100.1,3,3,1,0,0.7071067811865476,0.7071067811865476
2025-01-02 04:00:00,107.47,4,3,1,0,0.8660254037844386,0.5000000000000001
2025-01-02 04:15:00,107.47,4,3,1,0,0.8660254037844386,0.5000000000000001
2025-01-02 04:30:00,107.47,4,3,1,0,0.8660254037844386,0.5000000000000001
2025-01-02 04:45:00,107.47,4,3,1,0,0.8660254037844386,0.5000000000000001
2025-01-02 05:00:00,154.68,5,3,1,0,0.9659258262890683,0.25881904510252074
2025-01-02 05:15:00,154.68,5,3,1,0,0.9659258262890683,0.25881904510252074
2025-01-02 05:30:00,154.68,5,3,1,0,0.9659258262890683,0.25881904510252074
2025-01-02 05:45:00,154.68,5,3,1,0,0.9659258262890683,0.25881904510252074
2025-01-02 06:00:00,174.7,6,3,1,0,1.0,6.123233995736766e-17
2025-01-02 06:15:00,174.7,6,3,1,0,1.0,6.123233995736766e-17
2025-01-02 06:30:00,174.7,6,3,1,0,1.0,6.123233995736766e-17
2025-01-02 06:45:00,174.7,6,3,1,0,1.0,6.123233995736766e-17
2025-01-02 07:00:00,175.07,7,3,1,0,0.9659258262890683,-0.25881904510252085
2025-01-02 07:15:00,175.07,7,3,1,0,0.9659258262890683,-0.25881904510252085
2025-01-02 07:30:00,175.07,7,3,1,0,0.9659258262890683,-0.25881904510252085
2025-01-02 07:45:00,175.07,7,3,1,0,0.9659258262890683,-0.25881904510252085
2025-01-02 08:00:00,165.37,8,3,1,0,0.8660254037844387,-0.4999999999999998
2025-01-02 08:15:00,165.37,8,3,1,0,0.8660254037844387,-0.4999999999999998
2025-01-02 08:30:00,165.37,8,3,1,0,0.8660254037844387,-0.4999999999999998
2025-01-02 08:45:00,165.37,8,3,1,0,0.8660254037844387,-0.4999999999999998
2025-01-02 09:00:00,136.0,9,3,1,0,0.7071067811865476,-0.7071067811865475
2025-01-02 09:15:00,136.0,9,3,1,0,0.7071067811865476,-0.7071067811865475
2025-01-02 09:30:00,136.0,9,3,1,0,0.7071067811865476,-0.7071067811865475
2025-01-02 09:45:00,136.0,9,3,1,0,0.7071067811865476,-0.7071067811865475
2025-01-02 10:00:00,111.93,10,3,1,0,0.49999999999999994,-0.8660254037844387
2025-01-02 10:15:00,111.93,10,3,1,0,0.49999999999999994,-0.8660254037844387
2025-01-02 10:30:00,111.93,10,3,1,0,0.49999999999999994,-0.8660254037844387
2025-01-02 10:45:00,111.93,10,3,1,0,0.49999999999999994,-0.8660254037844387
2025-01-02 11:00:00,101.52,11,3,1,0,0.258819045102521,-0.9659258262890682
2025-01-02 11:15:00,101.52,11,3,1,0,0.258819045102521,-0.9659258262890682
2025-01-02 11:30:00,101.52,11,3,1,0,0.258819045102521,-0.9659258262890682
2025-01-02 11:45:00,101.52,11,3,1,0,0.258819045102521,-0.9659258262890682
2025-01-02 12:00:00,105.6,12,3,1,0,1.2246467991473532e-16,-1.0
2025-01-02 12:15:00,105.6,12,3,1,0,1.2246467991473532e-16,-1.0
2025-01-02 12:30:00,105.6,12,3,1,0,1.2246467991473532e-16,-1.0
2025-01-02 12:45:00,105.6,12,3,1,0,1.2246467991473532e-16,-1.0
2025-01-02 13:00:00,118.95,13,3,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-02 13:15:00,118.95,13,3,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-02 13:30:00,118.95,13,3,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-02 13:45:00,118.95,13,3,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-02 14:00:00,130.11,14,3,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-02 14:15:00,130.11,14,3,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-02 14:30:00,130.11,14,3,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-02 14:45:00,130.11,14,3,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-02 15:00:00,138.81,15,3,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-02 15:15:00,138.81,15,3,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-02 15:30:00,138.81,15,3,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-02 15:45:00,138.81,15,3,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-02 16:00:00,153.0,16,3,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-02 16:15:00,153.0,16,3,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-02 16:30:00,153.0,16,3,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-02 16:45:00,153.0,16,3,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-02 17:00:00,152.99,17,3,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-02 17:15:00,152.99,17,3,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-02 17:30:00,152.99,17,3,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-02 17:45:00,152.99,17,3,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-02 18:00:00,128.0,18,3,1,0,-1.0,-1.8369701987210297e-16
2025-01-02 18:15:00,128.0,18,3,1,0,-1.0,-1.8369701987210297e-16
2025-01-02 18:30:00,128.0,18,3,1,0,-1.0,-1.8369701987210297e-16
2025-01-02 18:45:00,128.0,18,3,1,0,-1.0,-1.8369701987210297e-16
2025-01-02 19:00:00,129.17,19,3,1,0,-0.9659258262890684,0.2588190451025203
2025-01-02 19:15:00,129.17,19,3,1,0,-0.9659258262890684,0.2588190451025203
2025-01-02 19:30:00,129.17,19,3,1,0,-0.9659258262890684,0.2588190451025203
2025-01-02 19:45:00,129.17,19,3,1,0,-0.9659258262890684,0.2588190451025203
2025-01-02 20:00:00,120.0,20,3,1,0,-0.8660254037844386,0.5000000000000001
2025-01-02 20:15:00,120.0,20,3,1,0,-0.8660254037844386,0.5000000000000001
2025-01-02 20:30:00,120.0,20,3,1,0,-0.8660254037844386,0.5000000000000001
2025-01-02 20:45:00,120.0,20,3,1,0,-0.8660254037844386,0.5000000000000001
2025-01-02 21:00:00,119.9,21,3,1,0,-0.7071067811865477,0.7071067811865474
2025-01-02 21:15:00,119.9,21,3,1,0,-0.7071067811865477,0.7071067811865474
2025-01-02 21:30:00,119.9,21,3,1,0,-0.7071067811865477,0.7071067811865474
2025-01-02 21:45:00,119.9,21,3,1,0,-0.7071067811865477,0.7071067811865474
2025-01-02 22:00:00,116.07,22,3,1,0,-0.5000000000000004,0.8660254037844384
2025-01-02 22:15:00,116.07,22,3,1,0,-0.5000000000000004,0.8660254037844384
2025-01-02 22:30:00,116.07,22,3,1,0,-0.5000000000000004,0.8660254037844384
2025-01-02 22:45:00,116.07,22,3,1,0,-0.5000000000000004,0.8660254037844384
2025-01-02 23:00:00,114.32,23,3,1,0,-0.2588190451025207,0.9659258262890683
2025-01-02 23:15:00,114.32,23,3,1,0,-0.2588190451025207,0.9659258262890683
2025-01-02 23:30:00,114.32,23,3,1,0,-0.2588190451025207,0.9659258262890683
2025-01-02 23:45:00,114.32,23,3,1,0,-0.2588190451025207,0.9659258262890683
2025-01-03 00:00:00,115.0,0,4,1,0,0.0,1.0
2025-01-03 00:15:00,115.0,0,4,1,0,0.0,1.0
2025-01-03 00:30:00,115.0,0,4,1,0,0.0,1.0
2025-01-03 00:45:00,115.0,0,4,1,0,0.0,1.0
2025-01-03 01:00:00,103.0,1,4,1,0,0.25881904510252074,0.9659258262890683
2025-01-03 01:15:00,103.0,1,4,1,0,0.25881904510252074,0.9659258262890683
2025-01-03 01:30:00,103.0,1,4,1,0,0.25881904510252074,0.9659258262890683
2025-01-03 01:45:00,103.0,1,4,1,0,0.25881904510252074,0.9659258262890683
2025-01-03 02:00:00,98.0,2,4,1,0,0.49999999999999994,0.8660254037844387
2025-01-03 02:15:00,98.0,2,4,1,0,0.49999999999999994,0.8660254037844387
2025-01-03 02:30:00,98.0,2,4,1,0,0.49999999999999994,0.8660254037844387
2025-01-03 02:45:00,98.0,2,4,1,0,0.49999999999999994,0.8660254037844387
2025-01-03 03:00:00,78.15,3,4,1,0,0.7071067811865476,0.7071067811865476
2025-01-03 03:15:00,78.15,3,4,1,0,0.7071067811865476,0.7071067811865476
2025-01-03 03:30:00,78.15,3,4,1,0,0.7071067811865476,0.7071067811865476
2025-01-03 03:45:00,78.15,3,4,1,0,0.7071067811865476,0.7071067811865476
2025-01-03 04:00:00,71.0,4,4,1,0,0.8660254037844386,0.5000000000000001
2025-01-03 04:15:00,71.0,4,4,1,0,0.8660254037844386,0.5000000000000001
2025-01-03 04:30:00,71.0,4,4,1,0,0.8660254037844386,0.5000000000000001
2025-01-03 04:45:00,71.0,4,4,1,0,0.8660254037844386,0.5000000000000001
2025-01-03 05:00:00,68.96,5,4,1,0,0.9659258262890683,0.25881904510252074
2025-01-03 05:15:00,68.96,5,4,1,0,0.9659258262890683,0.25881904510252074
2025-01-03 05:30:00,68.96,5,4,1,0,0.9659258262890683,0.25881904510252074
2025-01-03 05:45:00,68.96,5,4,1,0,0.9659258262890683,0.25881904510252074
2025-01-03 06:00:00,86.0,6,4,1,0,1.0,6.123233995736766e-17
2025-01-03 06:15:00,86.0,6,4,1,0,1.0,6.123233995736766e-17
2025-01-03 06:30:00,86.0,6,4,1,0,1.0,6.123233995736766e-17
2025-01-03 06:45:00,86.0,6,4,1,0,1.0,6.123233995736766e-17
2025-01-03 07:00:00,112.64,7,4,1,0,0.9659258262890683,-0.25881904510252085
2025-01-03 07:15:00,112.64,7,4,1,0,0.9659258262890683,-0.25881904510252085
2025-01-03 07:30:00,112.64,7,4,1,0,0.9659258262890683,-0.25881904510252085
2025-01-03 07:45:00,112.64,7,4,1,0,0.9659258262890683,-0.25881904510252085
2025-01-03 08:00:00,134.51,8,4,1,0,0.8660254037844387,-0.4999999999999998
2025-01-03 08:15:00,134.51,8,4,1,0,0.8660254037844387,-0.4999999999999998
2025-01-03 08:30:00,134.51,8,4,1,0,0.8660254037844387,-0.4999999999999998
2025-01-03 08:45:00,134.51,8,4,1,0,0.8660254037844387,-0.4999999999999998
2025-01-03 09:00:00,100.0,9,4,1,0,0.7071067811865476,-0.7071067811865475
2025-01-03 09:15:00,100.0,9,4,1,0,0.7071067811865476,-0.7071067811865475
2025-01-03 09:30:00,100.0,9,4,1,0,0.7071067811865476,-0.7071067811865475
2025-01-03 09:45:00,100.0,9,4,1,0,0.7071067811865476,-0.7071067811865475
2025-01-03 10:00:00,86.6,10,4,1,0,0.49999999999999994,-0.8660254037844387
2025-01-03 10:15:00,86.6,10,4,1,0,0.49999999999999994,-0.8660254037844387
2025-01-03 10:30:00,86.6,10,4,1,0,0.49999999999999994,-0.8660254037844387
2025-01-03 10:45:00,86.6,10,4,1,0,0.49999999999999994,-0.8660254037844387
2025-01-03 11:00:00,83.8,11,4,1,0,0.258819045102521,-0.9659258262890682
2025-01-03 11:15:00,83.8,11,4,1,0,0.258819045102521,-0.9659258262890682
2025-01-03 11:30:00,83.8,11,4,1,0,0.258819045102521,-0.9659258262890682
2025-01-03 11:45:00,83.8,11,4,1,0,0.258819045102521,-0.9659258262890682
2025-01-03 12:00:00,97.2,12,4,1,0,1.2246467991473532e-16,-1.0
2025-01-03 12:15:00,97.2,12,4,1,0,1.2246467991473532e-16,-1.0
2025-01-03 12:30:00,97.2,12,4,1,0,1.2246467991473532e-16,-1.0
2025-01-03 12:45:00,97.2,12,4,1,0,1.2246467991473532e-16,-1.0
2025-01-03 13:00:00,117.05,13,4,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-03 13:15:00,117.05,13,4,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-03 13:30:00,117.05,13,4,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-03 13:45:00,117.05,13,4,1,0,-0.25881904510252035,-0.9659258262890684
2025-01-03 14:00:00,149.99,14,4,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-03 14:15:00,149.99,14,4,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-03 14:30:00,149.99,14,4,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-03 14:45:00,149.99,14,4,1,0,-0.5000000000000001,-0.8660254037844386
2025-01-03 15:00:00,125.8,15,4,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-03 15:15:00,125.8,15,4,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-03 15:30:00,125.8,15,4,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-03 15:45:00,125.8,15,4,1,0,-0.7071067811865475,-0.7071067811865477
2025-01-03 16:00:00,149.93,16,4,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-03 16:15:00,149.93,16,4,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-03 16:30:00,149.93,16,4,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-03 16:45:00,149.93,16,4,1,0,-0.8660254037844385,-0.5000000000000004
2025-01-03 17:00:00,133.2,17,4,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-03 17:15:00,133.2,17,4,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-03 17:30:00,133.2,17,4,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-03 17:45:00,133.2,17,4,1,0,-0.9659258262890683,-0.25881904510252063
2025-01-03 18:00:00,124.3,18,4,1,0,-1.0,-1.8369701987210297e-16
2025-01-03 18:15:00,124.3,18,4,1,0,-1.0,-1.8369701987210297e-16
2025-01-03 18:30:00,124.3,18,4,1,0,-1.0,-1.8369701987210297e-16
2025-01-03 18:45:00,124.3,18,4,1,0,-1.0,-1.8369701987210297e-16
2025-01-03 19:00:00,125.0,19,4,1,0,-0.9659258262890684,0.2588190451025203
2025-01-03 19:15:00,125.0,19,4,1,0,-0.9659258262890684,0.2588190451025203
2025-01-03 19:30:00,125.0,19,4,1,0,-0.9659258262890684,0.2588190451025203
2025-01-03 19:45:00,125.0,19,4,1,0,-0.9659258262890684,0.2588190451025203
2025-01-03 20:00:00,155.2,20,4,1,0,-0.8660254037844386,0.5000000000000001
2025-01-03 20:15:00,155.2,20,4,1,0,-0.8660254037844386,0.5000000000000001
2025-01-03 20:30:00,155.2,20,4,1,0,-0.8660254037844386,0.5000000000000001
2025-01-03 20:45:00,155.2,20,4,1,0,-0.8660254037844386,0.5000000000000001
2025-01-03 21:00:00,133.2,21,4,1,0,-0.7071067811865477,0.7071067811865474
2025-01-03 21:15:00,133.2,21,4,1,0,-0.7071067811865477,0.7071067811865474
2025-01-03 21:30:00,133.2,21,4,1,0,-0.7071067811865477,0.7071067811865474
2025-01-03 21:45:00,133.2,21,4,1,0,-0.7071067811865477,0.7071067811865474
2025-01-03 22:00:00,192.7,22,4,1,0,-0.5000000000000004,0.8660254037844384
2025-01-03 22:15:00,192.7,22,4,1,0,-0.5000000000000004,0.8660254037844384
2025-01-03 22:30:00,192.7,22,4,1,0,-0.5000000000000004,0.8660254037844384
2025-01-03 22:45:00,192.7,22,4,1,0,-0.5000000000000004,0.8660254037844384
2025-01-03 23:00:00,136.4,23,4,1,0,-0.2588190451025207,0.9659258262890683
2025-01-03 23:15:00,136.4,23,4,1,0,-0.2588190451025207,0.9659258262890683
2025-01-03 23:30:00,136.4,23,4,1,0,-0.2588190451025207,0.9659258262890683
2025-01-03 23:45:00,136.4,23,4,1,0,-0.2588190451025207,0.9659258262890683
2025-01-04 00:00:00,130.39,0,5,1,1,0.0,1.0
2025-01-04 00:15:00,130.39,0,5,1,1,0.0,1.0
2025-01-04 00:30:00,130.39,0,5,1,1,0.0,1.0
2025-01-04 00:45:00,130.39,0,5,1,1,0.0,1.0
2025-01-04 01:00:00,106.7,1,5,1,1,0.25881904510252074,0.9659258262890683
2025-01-04 01:15:00,106.7,1,5,1,1,0.25881904510252074,0.9659258262890683
2025-01-04 01:30:00,106.7,1,5,1,1,0.25881904510252074,0.9659258262890683
2025-01-04 01:45:00,106.7,1,5,1,1,0.25881904510252074,0.9659258262890683
2025-01-04 02:00:00,99.0,2,5,1,1,0.49999999999999994,0.8660254037844387
2025-01-04 02:15:00,99.0,2,5,1,1,0.49999999999999994,0.8660254037844387
2025-01-04 02:30:00,99.0,2,5,1,1,0.49999999999999994,0.8660254037844387
2025-01-04 02:45:00,99.0,2,5,1,1,0.49999999999999994,0.8660254037844387
2025-01-04 03:00:00,96.09,3,5,1,1,0.7071067811865476,0.7071067811865476
2025-01-04 03:15:00,96.09,3,5,1,1,0.7071067811865476,0.7071067811865476
2025-01-04 03:30:00,96.09,3,5,1,1,0.7071067811865476,0.7071067811865476
2025-01-04 03:45:00,96.09,3,5,1,1,0.7071067811865476,0.7071067811865476
2025-01-04 04:00:00,102.22,4,5,1,1,0.8660254037844386,0.5000000000000001
2025-01-04 04:15:00,102.22,4,5,1,1,0.8660254037844386,0.5000000000000001
2025-01-04 04:30:00,102.22,4,5,1,1,0.8660254037844386,0.5000000000000001
2025-01-04 04:45:00,102.22,4,5,1,1,0.8660254037844386,0.5000000000000001
2025-01-04 05:00:00,110.7,5,5,1,1,0.9659258262890683,0.25881904510252074
2025-01-04 05:15:00,110.7,5,5,1,1,0.9659258262890683,0.25881904510252074
2025-01-04 05:30:00,110.7,5,5,1,1,0.9659258262890683,0.25881904510252074
2025-01-04 05:45:00,110.7,5,5,1,1,0.9659258262890683,0.25881904510252074
2025-01-04 06:00:00,120.02,6,5,1,1,1.0,6.123233995736766e-17
2025-01-04 06:15:00,120.02,6,5,1,1,1.0,6.123233995736766e-17
2025-01-04 06:30:00,120.02,6,5,1,1,1.0,6.123233995736766e-17
2025-01-04 06:45:00,120.02,6,5,1,1,1.0,6.123233995736766e-17
2025-01-04 07:00:00,128.39,7,5,1,1,0.9659258262890683,-0.25881904510252085
2025-01-04 07:15:00,128.39,7,5,1,1,0.9659258262890683,-0.25881904510252085
2025-01-04 07:30:00,128.39,7,5,1,1,0.9659258262890683,-0.25881904510252085
2025-01-04 07:45:00,128.39,7,5,1,1,0.9659258262890683,-0.25881904510252085
2025-01-04 08:00:00,130.75,8,5,1,1,0.8660254037844387,-0.4999999999999998
2025-01-04 08:15:00,130.75,8,5,1,1,0.8660254037844387,-0.4999999999999998
2025-01-04 08:30:00,130.75,8,5,1,1,0.8660254037844387,-0.4999999999999998
2025-01-04 08:45:00,130.75,8,5,1,1,0.8660254037844387,-0.4999999999999998
